,avg_runs,candies,is_possible,map_layout,num_paths,std_runs,successes,walls
0,1638.7,"(array([ 1,  3,  4,  6,  7,  9, 10, 11, 12, 13, 14, 15, 16, 18, 23],
      dtype=int64),)",True,0313313313333333313111130,2,523.0626253136426,15.0,"(array([ 2,  5,  8, 17, 19, 20, 21, 22], dtype=int64),)"
1,2480.0,"(array([ 1,  3,  4,  7, 10, 11, 12, 13, 15, 17, 18, 19, 20, 22, 23],
      dtype=int64),)",False,0313311311333313133331330,0,0.0,0.0,"(array([ 2,  5,  6,  8,  9, 14, 16, 21], dtype=int64),)"
2,1965.5,"(array([ 1,  2,  3,  4,  7,  9, 11, 14, 15, 16, 17, 18, 19, 21, 23],
      dtype=int64),)",True,0333311313131133333313130,1,612.5701184354327,8.0,"(array([ 5,  6,  8, 10, 12, 13, 20, 22], dtype=int64),)"
3,2480.0,"(array([ 2,  3,  4,  5,  6,  7,  8, 10, 11, 13, 17, 20, 21, 22, 23],
      dtype=int64),)",False,0133333331331311131133330,0,0.0,0.0,"(array([ 1,  9, 12, 14, 15, 16, 18, 19], dtype=int64),)"
4,2480.0,"(array([ 1,  4,  5,  7,  8,  9, 11, 13, 14, 15, 18, 19, 21, 22, 23],
      dtype=int64),)",False,0311331333131333113313330,0,0.0,0.0,"(array([ 2,  3,  6, 10, 12, 16, 17, 20], dtype=int64),)"
5,2480.0,"(array([ 2,  4,  6,  9, 10, 11, 14, 16, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0131313113331131333333330,0,0.0,0.0,"(array([ 1,  3,  5,  7,  8, 12, 13, 15], dtype=int64),)"
6,2480.0,"(array([ 1,  2,  3,  5,  9, 10, 12, 13, 16, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0333131113313311313333330,0,0.0,0.0,"(array([ 4,  6,  7,  8, 11, 14, 15, 17], dtype=int64),)"
7,2480.0,"(array([ 1,  2,  4,  5,  6,  7, 12, 13, 15, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0331333311113313311333330,0,0.0,0.0,"(array([ 3,  8,  9, 10, 11, 14, 17, 18], dtype=int64),)"
8,2480.0,"(array([ 1,  2,  3,  5,  6,  8,  9, 10, 11, 12, 14, 16, 18, 22, 23],
      dtype=int64),)",False,0333133133333131313111330,0,0.0,0.0,"(array([ 4,  7, 13, 15, 17, 19, 20, 21], dtype=int64),)"
9,2480.0,"(array([ 1,  2,  3,  5,  6,  7, 11, 12, 13, 15, 16, 19, 20, 22, 23],
      dtype=int64),)",False,0333133311133313311331330,0,0.0,0.0,"(array([ 4,  8,  9, 10, 14, 17, 18, 21], dtype=int64),)"
10,2480.0,"(array([ 2,  3,  4,  5,  9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 23],
      dtype=int64),)",False,0133331113333133331313130,0,0.0,0.0,"(array([ 1,  6,  7,  8, 13, 18, 20, 22], dtype=int64),)"
11,2480.0,"(array([ 4,  7,  8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0111311331331333133333330,0,0.0,0.0,"(array([ 1,  2,  3,  5,  6,  9, 12, 16], dtype=int64),)"
12,2480.0,"(array([ 1,  3,  4,  6,  8,  9, 10, 12, 13, 14, 15, 17, 20, 22, 23],
      dtype=int64),)",False,0313313133313333131131330,0,0.0,0.0,"(array([ 2,  5,  7, 11, 16, 18, 19, 21], dtype=int64),)"
13,1561.35,"(array([ 1,  3,  4,  6,  7,  8,  9, 10, 11, 12, 13, 18, 21, 22, 23],
      dtype=int64),)",True,0313313333333311113113330,3,514.5938471260612,16.0,"(array([ 2,  5, 14, 15, 16, 17, 19, 20], dtype=int64),)"
14,2480.0,"(array([ 1,  3,  5,  7,  8,  9, 10, 11, 12, 14, 16, 17, 18, 20, 21],
      dtype=int64),)",False,0313131333333131333133110,0,0.0,0.0,"(array([ 2,  4,  6, 13, 15, 19, 22, 23], dtype=int64),)"
15,1323.45,"(array([ 3,  4,  5,  6,  8, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23],
      dtype=int64),)",True,0113333131133331331133330,3,403.6210444216208,19.0,"(array([ 1,  2,  7,  9, 10, 15, 18, 19], dtype=int64),)"
16,2480.0,"(array([ 2,  4,  6,  9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0131313113113333313333330,0,0.0,0.0,"(array([ 1,  3,  5,  7,  8, 10, 11, 17], dtype=int64),)"
17,2418.55,"(array([ 2,  3,  4,  5,  6,  7,  9, 11, 13, 14, 15, 16, 19, 20, 22],
      dtype=int64),)",True,0133333313131333311331310,1,193.98826639773858,1.0,"(array([ 1,  8, 10, 12, 17, 18, 21, 23], dtype=int64),)"
18,2480.0,"(array([ 1,  2,  4,  5,  6,  8, 10, 11, 12, 15, 16, 18, 19, 21, 22],
      dtype=int64),)",False,0331333131333113313313310,0,0.0,0.0,"(array([ 3,  7,  9, 13, 14, 17, 20, 23], dtype=int64),)"
19,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  8, 11, 12, 14, 15, 18, 19, 22],
      dtype=int64),)",False,0333333331133133113311310,0,0.0,0.0,"(array([ 9, 10, 13, 16, 17, 20, 21, 23], dtype=int64),)"
20,1727.5,"(array([ 1,  3,  4,  6,  9, 11, 13, 14, 16, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0313313113131331313333330,1,626.7668226701219,13.0,"(array([ 2,  5,  7,  8, 10, 12, 15, 17], dtype=int64),)"
21,2480.0,"(array([ 1,  3,  4,  5,  6,  7,  8, 11, 12, 13, 16, 19, 20, 21, 22],
      dtype=int64),)",False,0313333331133311311333310,0,0.0,0.0,"(array([ 2,  9, 10, 14, 15, 17, 18, 23], dtype=int64),)"
22,2480.0,"(array([ 1,  3,  4,  9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",False,0313311113331333133313330,0,0.0,0.0,"(array([ 2,  5,  6,  7,  8, 12, 16, 20], dtype=int64),)"
23,1658.55,"(array([ 1,  2,  3,  4,  6,  7,  8,  9, 12, 15, 17, 18, 19, 20, 21],
      dtype=int64),)",True,0333313333113113133333110,2,602.9827920430234,13.0,"(array([ 5, 10, 11, 13, 14, 16, 22, 23], dtype=int64),)"
24,1855.05,"(array([ 1,  3,  4,  6,  7,  8, 12, 14, 16, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",True,0313313331113131333333130,2,584.8607932662268,11.0,"(array([ 2,  5,  9, 10, 11, 13, 15, 22], dtype=int64),)"
25,2057.5,"(array([ 1,  4,  5,  7,  9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 23],
      dtype=int64),)",True,0311331313333333331311130,1,556.1864345702796,7.0,"(array([ 2,  3,  6,  8, 18, 20, 21, 22], dtype=int64),)"
26,1788.95,"(array([ 2,  3,  5,  6,  9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21],
      dtype=int64),)",True,0133133113131333333333110,1,551.5097891243636,13.0,"(array([ 1,  4,  7,  8, 10, 12, 22, 23], dtype=int64),)"
27,1232.2,"(array([ 1,  3,  4,  6,  7,  9, 10, 11, 12, 13, 14, 18, 19, 20, 23],
      dtype=int64),)",True,0313313313333331113331130,6,364.51647425047884,19.0,"(array([ 2,  5,  8, 15, 16, 17, 21, 22], dtype=int64),)"
28,2480.0,"(array([ 1,  2,  3,  4,  7,  8, 10, 11, 16, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",False,0333311331331111333133330,0,0.0,0.0,"(array([ 5,  6,  9, 12, 13, 14, 15, 19], dtype=int64),)"
29,1702.5,"(array([ 1,  4,  5,  6,  8, 10, 11, 12, 13, 15, 17, 18, 19, 21, 22],
      dtype=int64),)",True,0311333131333313133313310,6,587.9508057652442,13.0,"(array([ 2,  3,  7,  9, 14, 16, 20, 23], dtype=int64),)"
30,2480.0,"(array([ 2,  6,  7,  9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0131113313333313313333310,0,0.0,0.0,"(array([ 1,  3,  4,  5,  8, 14, 17, 23], dtype=int64),)"
31,1090.45,"(array([ 1,  4,  6,  8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23],
      dtype=int64),)",True,0311313131133333333311330,9,143.25518315230343,20.0,"(array([ 2,  3,  5,  7,  9, 10, 20, 21], dtype=int64),)"
32,2480.0,"(array([ 2,  3,  4,  5,  7,  8,  9, 10, 12, 14, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0133331333313131113333310,0,0.0,0.0,"(array([ 1,  6, 11, 13, 15, 16, 17, 23], dtype=int64),)"
33,2480.0,"(array([ 1,  2,  4,  5,  6,  9, 10, 12, 13, 15, 17, 18, 19, 20, 22],
      dtype=int64),)",False,0331333113313313133331310,0,0.0,0.0,"(array([ 3,  7,  8, 11, 14, 16, 21, 23], dtype=int64),)"
34,1365.6,"(array([ 1,  2,  3,  4,  5,  7,  8,  9, 12, 13, 14, 15, 19, 21, 22],
      dtype=int64),)",True,0333331333113333111313310,5,485.9446882104999,17.0,"(array([ 6, 10, 11, 16, 17, 18, 20, 23], dtype=int64),)"
35,2480.0,"(array([ 1,  3,  5,  7,  8, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0313131331133113133333330,0,0.0,0.0,"(array([ 2,  4,  6,  9, 10, 13, 14, 16], dtype=int64),)"
36,2480.0,"(array([ 2,  3,  4,  5,  6,  8, 10, 11, 12, 14, 15, 16, 18, 22, 23],
      dtype=int64),)",False,0133333131333133313111330,0,0.0,0.0,"(array([ 1,  7,  9, 13, 17, 19, 20, 21], dtype=int64),)"
37,2480.0,"(array([ 1,  2,  4,  5,  9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21],
      dtype=int64),)",False,0331331113331333331333110,0,0.0,0.0,"(array([ 3,  6,  7,  8, 12, 18, 22, 23], dtype=int64),)"
38,2480.0,"(array([ 3,  4,  5,  6,  9, 10, 12, 14, 16, 17, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0113333113313131331333330,0,0.0,0.0,"(array([ 1,  2,  7,  8, 11, 13, 15, 18], dtype=int64),)"
39,2480.0,"(array([ 1,  5,  7,  8,  9, 11, 12, 13, 15, 16, 17, 18, 20, 22, 23],
      dtype=int64),)",False,0311131333133313333131330,0,0.0,0.0,"(array([ 2,  3,  4,  6, 10, 14, 19, 21], dtype=int64),)"
40,2480.0,"(array([ 1,  2,  5,  7,  8,  9, 10, 11, 13, 15, 16, 17, 18, 20, 21],
      dtype=int64),)",False,0331131333331313333133110,0,0.0,0.0,"(array([ 3,  4,  6, 12, 14, 19, 22, 23], dtype=int64),)"
41,2480.0,"(array([ 1,  3,  4,  6,  7,  9, 11, 12, 13, 14, 15, 16, 17, 21, 22],
      dtype=int64),)",False,0313313313133333331113310,0,0.0,0.0,"(array([ 2,  5,  8, 10, 18, 19, 20, 23], dtype=int64),)"
42,2480.0,"(array([ 1,  2,  4,  5,  6,  7,  8,  9, 11, 12, 14, 16, 18, 21, 23],
      dtype=int64),)",False,0331333333133131313113130,0,0.0,0.0,"(array([ 3, 10, 13, 15, 17, 19, 20, 22], dtype=int64),)"
43,2473.05,"(array([ 2,  3,  4,  5,  6,  7,  9, 11, 13, 14, 16, 19, 20, 22, 23],
      dtype=int64),)",True,0133333313131331311331330,0,13.43307485276547,0.0,"(array([ 1,  8, 10, 12, 15, 17, 18, 21], dtype=int64),)"
44,2480.0,"(array([ 1,  3,  4,  6,  7,  8,  9, 10, 11, 12, 14, 16, 18, 22, 23],
      dtype=int64),)",False,0313313333333131313111330,0,0.0,0.0,"(array([ 2,  5, 13, 15, 17, 19, 20, 21], dtype=int64),)"
45,1585.95,"(array([ 2,  4,  5,  6,  7,  8, 10, 11, 12, 14, 17, 18, 19, 21, 23],
      dtype=int64),)",True,0131333331333131133313130,5,604.2364996423173,14.0,"(array([ 1,  3,  9, 13, 15, 16, 20, 22], dtype=int64),)"
46,1313.3,"(array([ 2,  3,  4,  5,  8, 10, 13, 14, 15, 16, 17, 20, 21, 22, 23],
      dtype=int64),)",True,0133331131311333331133330,3,490.7272256559646,17.0,"(array([ 1,  6,  7,  9, 11, 12, 18, 19], dtype=int64),)"
47,2480.0,"(array([ 1,  4,  5,  6,  8,  9, 10, 11, 12, 14, 16, 19, 20, 21, 23],
      dtype=int64),)",False,0311333133333131311333130,0,0.0,0.0,"(array([ 2,  3,  7, 13, 15, 17, 18, 22], dtype=int64),)"
48,2480.0,"(array([ 2,  3,  4,  6,  7,  8,  9, 11, 12, 13, 16, 17, 20, 21, 23],
      dtype=int64),)",False,0133313333133311331133130,0,0.0,0.0,"(array([ 1,  5, 10, 14, 15, 18, 19, 22], dtype=int64),)"
49,1472.85,"(array([ 2,  5,  6,  8,  9, 10, 13, 15, 16, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",True,0131133133311313333133330,4,537.8468439063299,16.0,"(array([ 1,  3,  4,  7, 11, 12, 14, 19], dtype=int64),)"
50,1722.65,"(array([ 2,  5,  6,  8,  9, 10, 12, 14, 15, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0131133133313133333133130,1,615.6791595465937,12.0,"(array([ 1,  3,  4,  7, 11, 13, 19, 22], dtype=int64),)"
51,1826.6,"(array([ 1,  2,  3,  5,  7,  9, 11, 12, 13, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0333131313133311333133130,2,552.4007965236835,12.0,"(array([ 4,  6,  8, 10, 14, 15, 19, 22], dtype=int64),)"
52,1546.05,"(array([ 1,  2,  3,  4,  7, 10, 12, 13, 14, 16, 17, 18, 19, 21, 23],
      dtype=int64),)",True,0333311311313331333313130,5,582.7463835151618,15.0,"(array([ 5,  6,  8,  9, 11, 15, 20, 22], dtype=int64),)"
53,1777.65,"(array([ 1,  3,  4,  5,  6,  7,  8, 10, 12, 13, 14, 15, 16, 19, 23],
      dtype=int64),)",True,0313333331313333311311130,3,587.6467710283108,12.0,"(array([ 2,  9, 11, 17, 18, 20, 21, 22], dtype=int64),)"
54,2480.0,"(array([ 1,  2,  3,  5,  7,  9, 11, 13, 15, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0333131313131313113333330,0,0.0,0.0,"(array([ 4,  6,  8, 10, 12, 14, 16, 17], dtype=int64),)"
55,2480.0,"(array([ 2,  3,  4,  5,  7,  8,  9, 12, 13, 15, 17, 19, 20, 21, 22],
      dtype=int64),)",False,0133331333113313131333310,0,0.0,0.0,"(array([ 1,  6, 10, 11, 14, 16, 18, 23], dtype=int64),)"
56,1624.15,"(array([ 2,  4,  5,  6,  7,  9, 11, 12, 13, 14, 15, 17, 19, 21, 23],
      dtype=int64),)",True,0131333313133333131313130,2,506.75825350950123,15.0,"(array([ 1,  3,  8, 10, 16, 18, 20, 22], dtype=int64),)"
57,2480.0,"(array([ 4,  7,  8,  9, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0111311333313133331333330,0,0.0,0.0,"(array([ 1,  2,  3,  5,  6, 11, 13, 18], dtype=int64),)"
58,1411.55,"(array([ 1,  2,  5,  7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22],
      dtype=int64),)",True,0331131311333133333331310,4,430.85641169651865,18.0,"(array([ 3,  4,  6,  8,  9, 13, 21, 23], dtype=int64),)"
59,1565.15,"(array([ 1,  2,  3,  4,  5,  7,  8,  9, 11, 12, 14, 16, 17, 19, 23],
      dtype=int64),)",True,0333331333133131331311130,3,546.6558583789257,15.0,"(array([ 6, 10, 13, 15, 18, 20, 21, 22], dtype=int64),)"
60,2480.0,"(array([ 4,  6,  7,  8,  9, 10, 13, 15, 16, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",False,0111313333311313333333130,0,0.0,0.0,"(array([ 1,  2,  3,  5, 11, 12, 14, 22], dtype=int64),)"
61,1291.25,"(array([ 3,  5,  6,  7,  9, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22],
      dtype=int64),)",True,0113133313133313333313310,5,401.35942433185744,18.0,"(array([ 1,  2,  4,  8, 10, 14, 20, 23], dtype=int64),)"
62,1738.75,"(array([ 1,  3,  4,  6,  7,  8,  9, 10, 12, 15, 16, 17, 20, 22, 23],
      dtype=int64),)",True,0313313333313113331131330,1,604.2879177180362,13.0,"(array([ 2,  5, 11, 13, 14, 18, 19, 21], dtype=int64),)"
63,2473.0,"(array([ 1,  2,  3,  5,  7,  8,  9, 11, 12, 15, 16, 18, 21, 22, 23],
      dtype=int64),)",True,0333131333133113313113330,0,15.96558799418299,0.0,"(array([ 4,  6, 10, 13, 14, 17, 19, 20], dtype=int64),)"
64,2480.0,"(array([ 2,  3,  4,  5,  6,  7, 11, 13, 15, 17, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0133333311131313133333310,0,0.0,0.0,"(array([ 1,  8,  9, 10, 12, 14, 16, 23], dtype=int64),)"
65,1492.4,"(array([ 3,  5,  6,  7,  8, 10, 12, 14, 15, 16, 17, 18, 21, 22, 23],
      dtype=int64),)",True,0113133331313133333113330,4,519.2311046152762,16.0,"(array([ 1,  2,  4,  9, 11, 13, 19, 20], dtype=int64),)"
66,2480.0,"(array([ 4,  6,  8,  9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 23],
      dtype=int64),)",False,0111313133333313331333130,0,0.0,0.0,"(array([ 1,  2,  3,  5,  7, 14, 18, 22], dtype=int64),)"
67,1391.85,"(array([ 1,  2,  4,  6,  7,  8,  9, 11, 12, 13, 16, 18, 20, 21, 23],
      dtype=int64),)",True,0331313333133311313133130,5,519.3152486688601,17.0,"(array([ 3,  5, 10, 14, 15, 17, 19, 22], dtype=int64),)"
68,2480.0,"(array([ 1,  2,  4,  6,  7,  9, 10, 11, 14, 15, 18, 19, 20, 22, 23],
      dtype=int64),)",False,0331313313331133113331330,0,0.0,0.0,"(array([ 3,  5,  8, 12, 13, 16, 17, 21], dtype=int64),)"
69,2480.0,"(array([ 1,  5,  7,  8,  9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0311131333133133311333330,0,0.0,0.0,"(array([ 2,  3,  4,  6, 10, 13, 17, 18], dtype=int64),)"
70,2480.0,"(array([ 1,  4,  6,  7,  9, 10, 11, 13, 14, 15, 16, 19, 20, 22, 23],
      dtype=int64),)",False,0311313313331333311331330,0,0.0,0.0,"(array([ 2,  3,  5,  8, 12, 17, 18, 21], dtype=int64),)"
71,1323.6,"(array([ 2,  3,  5,  6,  7,  8,  9, 12, 13, 14, 15, 16, 19, 21, 22],
      dtype=int64),)",True,0133133333113333311313310,3,467.15483514569337,18.0,"(array([ 1,  4, 10, 11, 17, 18, 20, 23], dtype=int64),)"
72,1439.25,"(array([ 1,  2,  6,  7, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0331113311313333311333330,2,618.3273303841582,15.0,"(array([ 3,  4,  5,  8,  9, 11, 17, 18], dtype=int64),)"
73,2480.0,"(array([ 1,  3,  4,  5,  6,  8,  9, 11, 12, 16, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0313333133133111313333310,0,0.0,0.0,"(array([ 2,  7, 10, 13, 14, 15, 17, 23], dtype=int64),)"
74,1731.8,"(array([ 2,  4,  5,  7,  9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22],
      dtype=int64),)",True,0131331313333333313311310,2,576.818567662311,13.0,"(array([ 1,  3,  6,  8, 17, 20, 21, 23], dtype=int64),)"
75,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  8, 10, 11, 12, 16, 17, 19, 20, 23],
      dtype=int64),)",False,0333333131333111331331130,0,0.0,0.0,"(array([ 7,  9, 13, 14, 15, 18, 21, 22], dtype=int64),)"
76,1774.05,"(array([ 1,  2,  3,  4,  9, 10, 11, 12, 13, 14, 18, 19, 20, 22, 23],
      dtype=int64),)",True,0333311113333331113331330,1,623.5258996224616,11.0,"(array([ 5,  6,  7,  8, 15, 16, 17, 21], dtype=int64),)"
77,1184.55,"(array([ 1,  2,  4,  7,  9, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",True,0331311313113333133313330,6,417.72424815899785,18.0,"(array([ 3,  5,  6,  8, 10, 11, 16, 20], dtype=int64),)"
78,1452.95,"(array([ 2,  3,  4,  5,  6, 10, 11, 12, 13, 14, 15, 17, 18, 21, 23],
      dtype=int64),)",True,0133333111333333133113130,3,447.25233090504963,18.0,"(array([ 1,  7,  8,  9, 16, 19, 20, 22], dtype=int64),)"
79,1410.6,"(array([ 1,  2,  4,  5,  6, 11, 12, 15, 16, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",True,0331333111133113333133330,10,453.22493311820347,17.0,"(array([ 3,  7,  8,  9, 10, 13, 14, 19], dtype=int64),)"
80,2480.0,"(array([ 1,  2,  4,  5,  8,  9, 10, 11, 12, 13, 15, 16, 17, 19, 20],
      dtype=int64),)",False,0331331133333313331331110,0,0.0,0.0,"(array([ 3,  6,  7, 14, 18, 21, 22, 23], dtype=int64),)"
81,2092.45,"(array([ 1,  2,  3,  5,  6,  9, 10, 13, 15, 16, 17, 19, 21, 22, 23],
      dtype=int64),)",True,0333133113311313331313330,2,555.1148957648318,6.0,"(array([ 4,  7,  8, 11, 12, 14, 18, 20], dtype=int64),)"
82,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 16, 17, 19, 22],
      dtype=int64),)",False,0333333333133111331311310,0,0.0,0.0,"(array([10, 13, 14, 15, 18, 20, 21, 23], dtype=int64),)"
83,2480.0,"(array([ 1,  3,  4,  6,  9, 10, 11, 12, 13, 14, 16, 18, 20, 21, 22],
      dtype=int64),)",False,0313313113333331313133310,0,0.0,0.0,"(array([ 2,  5,  7,  8, 15, 17, 19, 23], dtype=int64),)"
84,2480.0,"(array([ 1,  2,  4,  5,  7,  8,  9, 11, 12, 14, 15, 16, 18, 20, 22],
      dtype=int64),)",False,0331331333133133313131310,0,0.0,0.0,"(array([ 3,  6, 10, 13, 17, 19, 21, 23], dtype=int64),)"
85,2480.0,"(array([ 1,  2,  3,  8,  9, 10, 11, 12, 14, 16, 17, 20, 21, 22, 23],
      dtype=int64),)",False,0333111133333131331133330,0,0.0,0.0,"(array([ 4,  5,  6,  7, 13, 15, 18, 19], dtype=int64),)"
86,1783.55,"(array([ 1,  2,  3,  4,  6,  7,  9, 10, 12, 13, 15, 16, 18, 19, 20],
      dtype=int64),)",True,0333313313313313313331110,2,623.465835070375,11.0,"(array([ 5,  8, 11, 14, 17, 21, 22, 23], dtype=int64),)"
87,2480.0,"(array([ 1,  3,  4,  5,  7,  9, 10, 13, 14, 16, 17, 18, 20, 22, 23],
      dtype=int64),)",False,0313331313311331333131330,0,0.0,0.0,"(array([ 2,  6,  8, 11, 12, 15, 19, 21], dtype=int64),)"
88,2480.0,"(array([ 2,  4,  5,  6,  8, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",False,0131333131113133333333130,0,0.0,0.0,"(array([ 1,  3,  7,  9, 10, 11, 13, 22], dtype=int64),)"
89,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  9, 10, 11, 12, 13, 17, 19, 20],
      dtype=int64),)",False,0333333313333311131331110,0,0.0,0.0,"(array([ 8, 14, 15, 16, 18, 21, 22, 23], dtype=int64),)"
90,2480.0,"(array([ 1,  3,  5,  6,  8,  9, 11, 13, 14, 15, 17, 18, 20, 21, 22],
      dtype=int64),)",False,0313133133131333133133310,0,0.0,0.0,"(array([ 2,  4,  7, 10, 12, 16, 19, 23], dtype=int64),)"
91,2480.0,"(array([ 1,  3,  4,  6,  8,  9, 12, 13, 15, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",False,0313313133113313333133130,0,0.0,0.0,"(array([ 2,  5,  7, 10, 11, 14, 19, 22], dtype=int64),)"
92,2480.0,"(array([ 1,  2,  5,  6,  9, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23],
      dtype=int64),)",False,0331133113113333313313330,0,0.0,0.0,"(array([ 3,  4,  7,  8, 10, 11, 17, 20], dtype=int64),)"
93,2438.7,"(array([ 2,  3,  5,  6,  8, 10, 13, 14, 15, 17, 18, 19, 20, 21, 22],
      dtype=int64),)",True,0133133131311333133333310,1,133.0778343677113,1.0,"(array([ 1,  4,  7,  9, 11, 12, 16, 23], dtype=int64),)"
94,2480.0,"(array([ 2,  4,  6,  7,  8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 23],
      dtype=int64),)",False,0131313331333133333311130,0,0.0,0.0,"(array([ 1,  3,  5,  9, 13, 20, 21, 22], dtype=int64),)"
95,1984.2,"(array([ 1,  2,  3,  4,  5,  6,  7,  9, 10, 14, 16, 19, 21, 22, 23],
      dtype=int64),)",True,0333333313311131311313330,1,576.443891458657,8.0,"(array([ 8, 11, 12, 13, 15, 17, 18, 20], dtype=int64),)"
96,2480.0,"(array([ 1,  2,  3,  4,  6,  7,  9, 10, 13, 15, 17, 18, 21, 22, 23],
      dtype=int64),)",False,0333313313311313133113330,0,0.0,0.0,"(array([ 5,  8, 11, 12, 14, 16, 19, 20], dtype=int64),)"
97,1418.35,"(array([ 1,  2,  4,  5,  6,  7,  8, 13, 14, 15, 16, 17, 18, 19, 20],
      dtype=int64),)",True,0331333331111333333331110,6,493.4081753477541,17.0,"(array([ 3,  9, 10, 11, 12, 21, 22, 23], dtype=int64),)"
98,1915.0,"(array([ 1,  2,  4,  5,  6,  7,  8,  9, 13, 14, 17, 18, 20, 22, 23],
      dtype=int64),)",True,0331333333111331133131330,3,525.0680908225141,11.0,"(array([ 3, 10, 11, 12, 15, 16, 19, 21], dtype=int64),)"
99,2480.0,"(array([ 2,  4,  8,  9, 10, 11, 13, 14, 15, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0131311133331333311333330,0,0.0,0.0,"(array([ 1,  3,  5,  6,  7, 12, 17, 18], dtype=int64),)"
100,1558.2,"(array([ 1,  2,  4,  6,  7,  8, 10, 12, 15, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",True,0331313331313113133133330,4,602.6515245147896,14.0,"(array([ 3,  5,  9, 11, 13, 14, 16, 19], dtype=int64),)"
101,1802.95,"(array([ 1,  4,  5,  6,  7,  9, 11, 12, 13, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0311333313133311311333330,2,623.8786320270955,11.0,"(array([ 2,  3,  8, 10, 14, 15, 17, 18], dtype=int64),)"
102,1727.65,"(array([ 1,  2,  3,  4,  6,  9, 11, 12, 16, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",True,0333313113133111333313330,6,641.1521874718982,12.0,"(array([ 5,  7,  8, 10, 13, 14, 15, 20], dtype=int64),)"
103,2480.0,"(array([ 2,  3,  4,  5,  7,  8,  9, 11, 12, 14, 15, 19, 20, 22, 23],
      dtype=int64),)",False,0133331333133133111331330,0,0.0,0.0,"(array([ 1,  6, 10, 13, 16, 17, 18, 21], dtype=int64),)"
104,1584.5,"(array([ 3,  5,  8,  9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0113131133333313333133130,4,537.322854529751,15.0,"(array([ 1,  2,  4,  6,  7, 14, 19, 22], dtype=int64),)"
105,2099.7,"(array([ 1,  3,  5,  6, 10, 11, 13, 14, 15, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",True,0313133111331333133133330,1,562.3346067956337,6.0,"(array([ 2,  4,  7,  8,  9, 12, 16, 19], dtype=int64),)"
