,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
40,0.7,3266.52,"(array([11], dtype=int64),)",0.4040404040404041,True,010100000103110001000110101100000000,1,414.86283227110135,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
41,0.7,3299.48,"(array([11], dtype=int64),)",0.4141414141414142,True,010100000103110001000110101100000000,1,430.9723536376783,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
42,0.7,3342.86,"(array([11], dtype=int64),)",0.42424242424242425,True,010100000103110001000110101100000000,1,355.7700948646471,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
43,0.7,3294.12,"(array([11], dtype=int64),)",0.43434343434343436,True,010100000103110001000110101100000000,1,394.3982068924757,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
44,0.7,3263.76,"(array([11], dtype=int64),)",0.4444444444444445,True,010100000103110001000110101100000000,1,445.9842849249287,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
45,0.7,3314.96,"(array([11], dtype=int64),)",0.4545454545454546,True,010100000103110001000110101100000000,1,417.59645400793335,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
46,0.7,3267.36,"(array([11], dtype=int64),)",0.4646464646464647,True,010100000103110001000110101100000000,1,473.21769873917435,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
47,0.7,3254.24,"(array([11], dtype=int64),)",0.4747474747474748,True,010100000103110001000110101100000000,1,455.09755261921583,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
48,0.7,3357.18,"(array([11], dtype=int64),)",0.48484848484848486,True,010100000103110001000110101100000000,1,355.8835028488958,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
49,0.7,3231.98,"(array([11], dtype=int64),)",0.494949494949495,True,010100000103110001000110101100000000,1,517.4876806263121,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
50,0.7,3269.02,"(array([11], dtype=int64),)",0.5050505050505051,True,010100000103110001000110101100000000,1,393.2687371251368,10.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
51,0.7,3307.8,"(array([11], dtype=int64),)",0.5151515151515152,True,010100000103110001000110101100000000,1,366.55013299683856,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
